File,Offset,Pointers,Japanese,English,width,height,lineheight,,
RoboDesc.opb,0x8ff7,0x1 0x1330,"戦車型の時にボタ
ンを押すと/c5超兵器
アトロスミサイル/c3
の発射準備に入る。
コクピットが切り
替わった後、/c5発射
コード/c3を入力する
と、安全装置が解
除され、ミサイル
が発射可能になる。","  In tank form, press the button to prepare the /c5Super Weapon Atros Missile/c3 for launch. Once the cockpit switches modes, enter the /c5launch code/c3 to release the safety lock and fire the missile.",114,176,16,,
RoboDesc.opb,0x90ba,0x1 0x1348,核撃人形アトロスα,Nuclear Mech Atros-α,-1,-1,16,,
RoboDesc.opb,0x90cd,0x1 0x134c,核撃人形アトロスα,|Nuclear Mech Atros-α,124,16,16,,
RoboDesc.opb,0x90e0,0x1 0x1358,"　核撃人形の究極
強化型。
　アトロスミサイ
ルの破壊力が極限
まで高まり、周囲
すべてを破壊する
恐るべき人形とな
った。","　The ultimate enhanced version of the Nuclear Mech.
　The destructive power of the Atros Missile has been maxed out, making it a truly fearsome mech that can wipe out anything and everything in the area.",114,176,16,,
RoboDesc.opb,0x915d,0x1 0x135c,"戦車型の時にボタ
ンを押すと/c5超兵器
アトロスミサイル/c3
の発射準備に入る。
コクピットが切り
替わった後、/c5発射
コード/c3を入力する
と、安全装置が解
除され、ミサイル
が発射可能になる。","  In tank form, press the button to prepare the /c5Super Weapon Atros Missile/c3 for launch. Once the cockpit switches modes, enter the /c5launch code/c3 to release the safety lock and fire the missile.",114,176,16,,
RoboDesc.opb,0x9220,0x1 0x1374,オメガ・カーゴ,Omega Cargo,-1,-1,16,,
RoboDesc.opb,0x922f,0x3 0x1378 0x1384 0x1388,オメガ・カーゴ,|Omega Cargo,124,16,16,,
RoboDesc.opb,0x923e,0x1 0x13a0,オートマンＰＫ,Automan-PK,-1,-1,16,,
RoboDesc.opb,0x924d,0x1 0x13a4,オートマンＰＫ,|Automan-PK,124,16,16,,Change PK to PN?
RoboDesc.opb,0x925c,0x2 0x13b0 0x13b4,"　正式名称はオー
トマン・パープル
ナイト。
　紫色の装甲に包
まれた、強靭なボ
ディーを持つ。総
合的な耐久度は、
通常オートマンの
２倍近い。パワー
も高く、非常に強
力な存在である。","　Its official name is the {Automan Purple Night}. 
　With a sturdy body encased in violet armour, it's overall durability is nearly twice that of an ordinary Automan. It also possesses a substantial amount of power.",114,176,16,,
RoboDesc.opb,0x9319,0x1 0x13cc,アクトゥール,Acteur,-1,-1,16,,
RoboDesc.opb,0x9326,0x1 0x13d0,アクトゥール,|Acteur,124,16,16,,
RoboDesc.opb,0x9333,0x1 0x13dc,"　円工房が２５年
以上昔に製作した
人形。
　本来なら博物館
クラスの品だが、
定期的に部品交換
と改造をおこなう
ことにより、内部
構造は近代人形に
近い状態となって
いる。","　A mech made by the Circle Workshop over 25 years ago.
　Although it was originally more like a museum-grade piece, it's old parts have been exchanged, and the interior has been remodelled making almost up-to-date with modern mechs.",114,176,16,,
RoboDesc.opb,0x93e4,0x1 0x13e0,"　左の歯車を回す
と腕を左右に振る。
　右の歯車で腕を
上下に動かす。
　歯車は限界以上
に動かすと、壊れ
てしまう。","  Left gear: Turn to swing the arms left and right.
  Right gear: Moves the arms up and down.
  The gears will break if they're turned beyond their limits.",114,176,16,,
RoboDesc.opb,0x945b,0x1 0x13f8,ショベル人形ランベル ,Shovel Mech Lamvel,-1,-1,16,,
RoboDesc.opb,0x9470,0x1 0x13fc,ショベル人形ランベル,|Shovel Mech Lamvel,124,16,16,,
RoboDesc.opb,0x9485,0x1 0x1408,"　パワーショベル
型の人形重機。自
在に動くアームは、
/c5高いパワー/c3を持つ。
対オートマン用の
火器として/c5２連ミ
サイル/c3を搭載。右
のミサイルは威力
が高く、左のミサ
イルは爆破範囲が
広い。","　A heavy-duty Power Shovel Mech. It's freely moving arm is /c5high-powered/c3. It's equipped with/c5 2 types of missiles/c3 to defend against Automen. The right missile is incredibly mighty, and the left has a large blast radius.",114,176,16,,
RoboDesc.opb,0x9550,0x1 0x140c,"/c5パワーショベル/c3：
左のレバーでアー
ムを動かす。右の
レバーで台座回転。
/c5人型/c3：右のレバー
で腕を上下。左の
レバーで腕を伸縮。
中央のレバーで腰
を回転させる。
　ボタンを押すと
ミサイル発射。","/c5Excavator/c3: The levers control the arms and pedestal.
/c5Human Form/c3:
  Right lever: Moves the arms.
  Left lever: Extends the arms.
  Center lever: Rotates the waist.
  Button: Missile.",114,176,16,,
RoboDesc.opb,0x9621,0x1 0x1424,ショベル人形ザンベル,Shovel Mech Zamvel,-1,-1,16,,
RoboDesc.opb,0x9636,0x1 0x1428,ショベル人形ザンベル,|Shovel Mech Zamvel,124,16,16,,
RoboDesc.opb,0x964b,0x1 0x1434,"　ショベル人形の
強化型。基本性能
が飛躍的に高まっ
ている。","　An enhanced version of the Shovel Mech.
　It's basic performance has been greatly improved.",114,176,16,,
RoboDesc.opb,0x968a,0x1 0x1438,"/c5パワーショベル/c3：
左のレバーでアー
ムを動かす。右の
レバーで台座回転。
/c5人型/c3：右のレバー
で腕を上下。左の
レバーで腕を伸縮。
中央のレバーで腰
を回転させる。
　ボタンを押すと
ミサイル発射。","/c5Excavator/c3: The levers control the arms and pedestal.
/c5Human Form/c3:
  Right lever: Moves the arms.
  Left lever: Extends the arms.
  Center lever: Rotates the waist.
  Button: Missile.",114,176,16,,
RoboDesc.opb,0x975b,0x1 0x1450,ショベル人形ダルベル,Shovel Mech Dalvel,-1,-1,16,,
RoboDesc.opb,0x9770,0x1 0x1454,ショベル人形ダルベル,|Shovel Mech Dalvel,124,16,16,,
RoboDesc.opb,0x9785,0x1 0x1460,"　ショベル人形の
最終形。性能が極
限まで高まり、ミ
サイルの搭載数も
増した。","　The final version of the Shovel Mech. It's performance has been stretched to the limits, and the number of missiles equipped has also increased.",114,176,16,,
RoboDesc.opb,0x97d6,0x1 0x1464,"/c5パワーショベル/c3：
左のレバーでアー
ムを動かす。右の
レバーで台座回転。
/c5人型/c3：右のレバー
で腕を上下。左の
レバーで腕を伸縮。
中央のレバーで腰
を回転させる。
　ボタンを押すと
ミサイル発射。","/c5Excavator/c3: The levers control the arms and pedestal.
/c5Human Form/c3:
  Right lever: Moves the arms.
  Left lever: Extends the arms.
  Center lever: Rotates the waist.
  Button: Missile.",114,176,16,,
RoboDesc.opb,0x98a7,0x1 0x147c,長銃人形ランボルト,Rifle Mech Lambolt,-1,-1,16,,
RoboDesc.opb,0x98ba,0x1 0x1480,長銃人形ランボルト,|Rifle Mech Lambolt,124,16,16,,
RoboDesc.opb,0x98cd,0x1 0x148c,"　/c5ライフル銃/c3を持
った人形。ライフ
ルの破壊力はリボ
ルバー拳銃をはる
かに上回り、弱い
敵なら数発で倒す
ことも可能。
　１２発の弾丸を
拡散発射する/c5超兵
器・Ｅ１２拡散弾/c3
を搭載。","　A mech armed with a /c5Rifle/c3. The Rifle's destructive power far surpasses that of a Revolver, and weak enemies can be destroyed with only a few shots.
　It's equipped with the /cSuper Weapon E12 Discharge Bullets/c3, which can fire out 12 bullets in a single shot.",114,176,16,,The word used can be translated as 'diffusion' but I think that sounds a bit passive for a weapon. 
RoboDesc.opb,0x9992,0x1 0x1490,"　装填レバーを下
いっぱいまで引く
ことで、弾丸が装
填される。その後
引き金を引くと発
射。鍵を回すと、
特殊弾ストックの
シールドが開き、
/c5超兵器Ｅ１２拡散
弾/c3が装填される。
ダイヤルで腕上下。","  Pull the loading lever all the way down to load a bullet, then pull the trigger to fire. Turn the key to access the stock of special /c5Super Weapon E12 Discharge Bullets/c3. Use the dial to aim up and down.",114,176,16,,
RoboDesc.opb,0x9a5f,0x1 0x14a8,長銃人形ランボルト改,Rifle Mech Nu-Lambolt,-1,-1,16,,
RoboDesc.opb,0x9a74,0x1 0x14ac,長銃人形ランボルト改,|Rifle Mech Nu-Lambolt,124,16,16,,
RoboDesc.opb,0x9a89,0x1 0x14b8,"　長銃人形の改良
型。ライフル弾の
威力が向上した他、
超兵器Ｅ１２拡散
弾の搭載数も増加
している。","　An enhanced version of the Long Rifle Mech. In addition to boosting the Rifle's firepower, the number of Super Weapon E12 Discharge Bullets has also been increased.",114,176,16,,
RoboDesc.opb,0x9af0,0x1 0x14bc,"　装填レバーを下
いっぱいまで引く
ことで、弾丸が装
填される。その後
引き金を引くと発
射。鍵を回すと、
特殊弾ストックの
シールドが開き、
/c5超兵器Ｅ１２拡散
弾/c3が装填される。
ダイヤルで腕上下。","  Pull the loading lever all the way down to load a bullet, then pull the trigger to fire. Turn the key to access the stock of special /c5Super Weapon E12 Discharge Bullets/c3. Use the dial to aim up and down.",114,176,16,,
RoboDesc.opb,0x9bbd,0x1 0x14d4,長銃人形サーボルト,Rifle Mech Sarbolt,-1,-1,16,,
RoboDesc.opb,0x9bd0,0x1 0x14d8,長銃人形サーボルト,|Rifle Mech Sarbolt,124,16,16,,
RoboDesc.opb,0x9be3,0x1 0x14e4,"　長銃人形の最終
形。ライフル弾の
威力が向上した他、
超兵器Ｅ１２拡散
弾の搭載数も増加
している。","　The final version of the Long Rifle Mech. The Rifle's standard bullets have been made more powerful, and the number of Super Weapon E12 Discharge Bullets equipped has been further increased.",114,176,16,,
RoboDesc.opb,0x9c4a,0x1 0x14e8,"　装填レバーを下
いっぱいまで引く
ことで、弾丸が装
填される。その後
引き金を引くと発
射。鍵を回すと、
特殊弾ストックの
シールドが開き、
/c5超兵器Ｅ１２拡散
弾/c3が装填される。
ダイヤルで腕上下。","  Pull the loading lever all the way down to load a bullet, then pull the trigger to fire. Turn the key to access the stock of special /c5Super Weapon E12 Discharge Bullets/c3. Use the dial to aim up and down.",114,176,16,,
RoboDesc.opb,0x9d17,0x1 0x1500,人形船タイタス号,Ship Mech S.S. Titus,-1,-1,16,,
RoboDesc.opb,0x9d28,0x1 0x1504,人形船タイタス号,|Ship Mech S.S. Titus,124,16,16,! 24,
RoboDesc.opb,0x9d39,0x1 0x1510,"　海工房で製造さ
れたフネ型人形。
実は陸上用で、船
底のタイヤで走行。
海上航行はできな
い。
　巨大な/c5大砲/c3を搭
載。導火線をこす
って火をつけるこ
とで発射できる。
破壊力は凄まじい。","　A ship-type mech produced by the Sea Workshop. It was in fact made to be used on land, and moves about using the tyres that are on the bottom of the ship. It is not seaworthy.
　It's armed with a large /c5cannon/c3. The cannon can be fired by rubbing and igniting the fuse. It possesses a tremendous destructive force.",114,176,16,,
RoboDesc.opb,0x9dfc,0x1 0x1514,"　導火線を根気よ
くこすると着火。
導火線の火が大砲
まで到達すると、
ダイダロス砲発射。
　右のレバーで砲
身を上下。回転レ
バーで砲身回転。
ボタンでパンチ。
物を掴むこともで
きる。","  Fuse: Rub continuously to ignite. When the fuse reaches the cannon, the Daedalus Cannon will fire.
  Right lever: Moves barrel.
  Spinner: Rotates the cannon.
  Buttons: Punch.",114,176,16,,
RoboDesc.opb,0x9eb9,0x1 0x152c,人形船ダイダル号,Ship Mech S.S. Daedus,-1,-1,16,,
RoboDesc.opb,0x9eca,0x1 0x1530,人形船ダイダル号,|Ship Mech S.S. Daedus,124,16,16,,
RoboDesc.opb,0x9edb,0x1 0x153c,"　人形船の強化型。
ダイダロス砲の破
壊力が驚異的に増
加。爆破範囲も広
がった。非常に強
力な武器となった
反面、自爆時の危
険も高まったとい
える。
　総合性能は最高
ランクの人形だ。","　An enhanced version of the Ship Mech. The destructive power of the Daedalus Cannon has dramatically increased. It's blast radius has also expanded. However, whilst it has become a very powerful weapon, the risk of accidentally blowing oneself up has increased too.
　It's the mech ranked highest for overall performance.",114,176,16,,
RoboDesc.opb,0x9f98,0x1 0x1540,"　導火線を根気よ
くこすると着火。
導火線の火が大砲
まで到達すると、
ダイダロス砲発射。
　右のレバーで砲
身を上下。回転レ
バーで砲身回転。
ボタンでパンチ。
物を掴むこともで
きる。","  Fuse: Rub continuously to ignite. When the fuse reaches the cannon, the Daedalus Cannon will fire.
  Right lever: Moves barrel.
  Spinner: Rotates the cannon.
  Buttons: Punch.",114,176,16,,
RoboDesc.opb,0xa055,0x1 0x1558,拡散銃士レヴン,Shotgunner Levun,-1,-1,16,,
RoboDesc.opb,0xa064,0x1 0x155c,拡散銃士レヴン,|Shotgunner Levun,124,16,16,,
RoboDesc.opb,0xa073,0x1 0x1568,"　電車型という珍
しい人形。線路が
なくても走行可能。
　人型形態では、
/c5ショットガン/c3を装
備。発射された弾
丸は直進した後、
１２発に拡散する。
　２４発に拡散す
る/c5超兵器・Ｄ２４
拡散弾/c3を搭載。","　An unusual train-type mech. It can move about even when there isn't a railroad.
　In humanoid form, it's armed with a /c5shotgun/c3. Once a bullet has been fired, it splits up into 12 shots.
　It's equipped with the /cSuper Weapon D24 Discharge Bullets/c3, which can fire out 24 rounds in a single shot.",114,176,16,,
RoboDesc.opb,0xa146,0x1 0x156c,"/c5電車型/c3：マスコン
ハンドルを回すと
加速。ブレーキハ
ンドルで減速。
方向調整レバーを
左右に動かすこと
で向きを変える。
/c5人型/c3：装填レバー
を引くと弾を装填。
トリガーで発射。","/c5Train Mode/c3:
  Master control lever: Accelerate.
  Brake handle: Decelerate.
  Direction lever: Turn left and right.
/c5Human Form/c3:
  Loading lever: Pull to load a bullet.
  Trigger: Fire.",114,176,16,,
RoboDesc.opb,0xa205,0x1 0x1584,拡散銃士レヴンＢ,Shotgunner Levun-B,-1,-1,16,,
RoboDesc.opb,0xa216,0x1 0x1588,拡散銃士レヴンＢ,|Shotgunner Levun-B,124,16,16,,
RoboDesc.opb,0xa227,0x1 0x1594,"　拡散銃士の改良
型。破壊力がさら
に増加している。
超兵器Ｄ２４拡散
弾の搭載数も増し
た。",　An enhanced version of the Discharge Shotgunner Mech. It's destructive power has been further boosted. The number of Super Weapon D24 Discharge Bullets has also been increased.,114,176,16,,
RoboDesc.opb,0xa286,0x1 0x1598,"/c5電車型/c3：マスコン
ハンドルを回すと
加速。ブレーキハ
ンドルで減速。
方向調整レバーを
左右に動かすこと
で向きを変える。
/c5人型/c3：装填レバー
を引くと弾を装填。
トリガーで発射。","/c5Train Mode/c3:
  Master control lever: Accelerate.
  Brake handle: Decelerate.
  Direction lever: Turn left and right.
/c5Human Form/c3:
  Loading lever: Pull to load a bullet.
  Trigger: Fire.",114,176,16,,
RoboDesc.opb,0xa345,0x1 0x15b0,拡散銃士レヴンＸ,Shotgunner Levun-X,-1,-1,16,,
RoboDesc.opb,0xa356,0x1 0x15b4,拡散銃士レヴンＸ,|Shotgunner Levun-X,124,16,16,,
RoboDesc.opb,0xa367,0x1 0x15c0,"　拡散銃士の最終
形。破壊力が極限
まで高まり、世界
最強の人形の一つ
となった。","　The final version of the Discharge Shotgunner Mech. It's destructive powered has been stretched to the limit, making it one of the strongest mechs in the world.",114,176,16,,
RoboDesc.opb,0xa3ba,0x1 0x15c4,"/c5電車型/c3：マスコン
ハンドルを回すと
加速。ブレーキハ
ンドルで減速。
方向調整レバーを
左右に動かすこと
で向きを変える。
/c5人型/c3：装填レバー
を引くと弾を装填。
トリガーで発射。","/c5Train Mode/c3:
  Master control lever: Accelerate.
  Brake handle: Decelerate.
  Direction lever: Turn left and right.
/c5Human Form/c3:
  Loading lever: Pull to load a bullet.
  Trigger: Fire.",114,176,16,,
RoboDesc.opb,0xa479,0x1 0x15dc,アームド・オートマン,Armed Automan,-1,-1,16,,
RoboDesc.opb,0xa48e,0x1 0x15e0,アームド・オートマン,|Armed Automan,124,16,16,,
RoboDesc.opb,0xa4a3,0x2 0x15ec 0x15f0,"　大きなアームを
持ったオートマン。
アームを使った攻
撃は非常に強力。
総合的な性能も高
い。何より、歩行
性能が強化されて
いるのが特徴で、
二足歩行ながら、
機敏に動くことが
できる。","　An Automan with an extended grabbing arm, which it uses to land extremely powerful attacks. It's overall performance is also high. The feature that has been most enhanced is it's walking ability, allowing it move nimbly on two legs. ",114,176,16,,"It's arms have been merged together to create something like a litter-picker stick. The Japanese just calls it a 'big arm' which I don't think is the best description, but it's hard to think of what else to call it.  "
RoboDesc.opb,0xa562,0x1 0x1608,マイマイ人形マノン,Snail Mech Manon,-1,-1,16,! 20,
RoboDesc.opb,0xa575,0x1 0x160c,マイマイ人形マノン,|Snail Mech Manon,124,16,16,,
RoboDesc.opb,0xa588,0x1 0x1618,"　１０年ほど前に
夢工房で製作され
た人形。そのデザ
インは、時代を経
ても色あせない新
鮮さがある。
　回転板を回すと、
その動力がタイヤ
に伝わり、速度が
上がる。
　武装も強力。","　A mech made over 10 years ago by the Dream Workshop. The design has a certain novelty that doesn't fade over time. When the rotating wheel is turned, the motive force is transmitted to the tyres, increasing its speed.
　It's weapon is also strong.",114,176,16,,
RoboDesc.opb,0xa641,0x1 0x161c,"　十字ボタンで移
動。
　コクピット左側
の回転板を回すと、
その分だけ速度が
上がる。
　２つのボタンで
左右の目からミサ
イル発射。","  D-Pad: Move.
  Left rotating wheel: Turn to increase speed in proportion to the amount of movement.
  Two buttons: Launch missiles from the left and right eyes.",114,176,16,,
RoboDesc.opb,0xa6ca,0x1 0x1634,裂空剣豪ブライ,Sky Splitting Swordsman Burai,-1,-1,16,! 104,Name could also be more along the lines of  'Air Slash'
RoboDesc.opb,0xa6d9,0x1 0x1638,裂空剣豪ブライ,|Sky Splitting Swordsman Burai,124,16,16,,
RoboDesc.opb,0xa6e8,0x1 0x1644,"　伝統技法“クグ
ツ”と近代人形技
術の融合によって
誕生した剣士系人
形の最高峰。
　犬の姿からサム
ライの姿へと変転
する。伝説の妖刃
“/c5無頼刀/c3”を武器
とし、刀圧によっ
て/c5空を斬り裂く/c3。","　The crowning glory of the swordsmen-type mechs, born from the fusion of the traditional techniques of the {Kugutsu}, and modern mech technology. 
　It transforms from a dog into a samurai. The intense force from the legendary cursed blade, the {/c5Burai Katana/c3}, which it's armed with, /c5cuts through the sky/c3.",114,176,16,,
RoboDesc.opb,0xa7b5,0x1 0x1648,"/c5犬型/c3：スイッチで
「歩く／走る」を
切り替える。
/c5人型/c3：右側のレバ
ーで刀をふる。回
転レバーを回し続
けると、刀身に妖
気が宿る。ボタン
で跳躍瞬動。跳躍
瞬動中にも刀を振
ることができる。","/c5Dog Mode/c3:
  Switch: Toggles {walking} and {running}.
/c5Human Form/c3:
  Right lever: Controls the sword.
  Spinner: Continually turn for repeated attacks.
  Button: Jumps.",114,176,16,,
RoboDesc.opb,0xa882,0x1 0x1660,裂空剣豪シンライ,Sky Splitting Swordsman Shinrai,-1,-1,16,,
RoboDesc.opb,0xa893,0x1 0x1664,裂空剣豪シンライ,|Sky Splitting Swordsman Shinrai,124,16,16,,
RoboDesc.opb,0xa8a4,0x1 0x1670,"　裂空剣豪の強化
型。
　無頼刀に宿る/c5妖
力が激増/c3。妖気を
まとった無頼刀は
恐ろしいほどの威
力を発揮する。","　An enhanced version of the Sky Splitting Swordsman.
　The slumbering power residing within the cursed sword has /c5been awakened/c3. The unearthly Burai Katakana now demonstrates a truly terrifying power.",114,176,16,,
RoboDesc.opb,0xa919,0x1 0x1674,"/c5犬型/c3：スイッチで
「歩く／走る」を
切り替える。
/c5人型/c3：右側のレバ
ーで刀をふる。回
転レバーを回し続
けると、刀身に妖
気が宿る。ボタン
で跳躍瞬動。跳躍
瞬動中にも刀を振
ることができる。","/c5Dog Mode/c3:
  Switch: Toggles {walking} and {running}.
/c5Human Form/c3:
  Right lever: Controls the sword.
  Spinner: Continually turn for repeated attacks.
  Button: Jumps.",114,176,16,,
RoboDesc.opb,0xa9e6,0x1 0x168c,裂空剣豪ゴウライ,Sky Splitting Swordsman Gourai,-1,-1,16,,
RoboDesc.opb,0xa9f7,0x1 0x1690,裂空剣豪ゴウライ,|Sky Splitting Swordsman Gourai,124,16,16,,
RoboDesc.opb,0xaa08,0x1 0x169c,"　裂空剣豪の最終
形。剣士系人形の
中では、最高の性
能を持つ人形。",　The final version of the Sky Splitting Swordsman. It has the best performance out of all the mechs in the swordsman series.,114,176,16,,
RoboDesc.opb,0xaa4d,0x1 0x16a0,"/c5犬型/c3：スイッチで
「歩く／走る」を
切り替える。
/c5人型/c3：右側のレバ
ーで刀をふる。回
転レバーを回し続
けると、刀身に妖
気が宿る。ボタン
で跳躍瞬動。跳躍
瞬動中にも刀を振
ることができる。","/c5Dog Mode/c3:
  Switch: Toggles {walking} and {running}.
/c5Human Form/c3:
  Right lever: Controls the sword.
  Spinner: Continually turn for repeated attacks.
  Button: Jumps.",114,176,16,,
RoboDesc.opb,0xab1a,0x1 0x16b8,スピードスター,Speed Star,-1,-1,16,,
RoboDesc.opb,0xab29,0x1 0x16bc,スピードスター,|Speed Star,124,16,16,,
RoboDesc.opb,0xab38,0x2 0x16c8 0x16cc,"　速工房が開発し
たレーサー型マリ
オネーションギア。
変形機能などをす
べて排除。汎用性
を捨ててスピード
のみを追求してい
る。愛好者も多く
カスタム型も多数
存在。",　A racer-type Marionation Gear developed by the Speed Workshop. Transformation functions have been entirely omitted. Versatility has been set aside in preference of speed. It has many custom types created by devoted fans.,114,176,16,,
RoboDesc.opb,0xabe3,0x1 0x16e4,スピードスター２,Speed Star 2,-1,-1,16,,
RoboDesc.opb,0xabf4,0x3 0x16e8 0x16f4 0x16f8,スピードスター２,|Speed Star 2,124,16,16,,
RoboDesc.opb,0xac05,0x1 0x1710,スピードスター３,Speed Star 3,-1,-1,16,,
RoboDesc.opb,0xac16,0x3 0x1714 0x1720 0x1724,スピードスター３,|Speed Star 3,124,16,16,,
RoboDesc.opb,0xac27,0x1 0x173c,スピードスター４,Speed Star 4,-1,-1,16,,
RoboDesc.opb,0xac38,0x3 0x1740 0x174c 0x1750,スピードスター４,|Speed Star 4,124,16,16,,
RoboDesc.opb,0xac49,0x1 0x1768,人形獣王ライフォーン,Mech Beast King Lifaun,-1,-1,16,,
RoboDesc.opb,0xac5e,0x1 0x176c,人形獣王ライフォーン,|Mech Beast King Lifaun,124,16,16,,
RoboDesc.opb,0xac73,0x1 0x1778,"　十の工房が技術
を結集して完成さ
せた最強の人形。
コクピットにある
ライオンハートを
完成させることで、
ライオン型から人
形騎士へと変形す
る。/c5超兵器ライオ
ンプレッシャー/c3は
凄まじい破壊力。","　The strongest mech, perfected by the culmination of technology from ten workshops.
When the Lion Heart in the Cockpit is put together, it transforms from a lion into a Knight Mech, The /c5Super Weapon Lion Pressure/c3 is a tremendous force of nature.",114,176,16,,
RoboDesc.opb,0xad40,0x1 0x177c,"/c5ライオン/c3：スイッ
チで、歩く／走る
を切り替える。ラ
イオンハートを完
成させると変形。
/c5人型/c3：剣を振ると
ライオンソニック
を発射。スイッチ
をオンにすると剣
強化。回転レバー
でＬプレッシャー。","/c5Lion/c3: The switch toggles running on and off. Transform by completing the Lion Heart.
/c5Human Form/c3:
  Sword: Lion Sonic.
  Switch: Powers up sword.
  Spinner: Lion Pressure.",114,176,16,,
RoboDesc.opb,0xae13,0x1 0x1794,人形獣帝ライスター,Emperor Beast Listar,-1,-1,16,,
RoboDesc.opb,0xae26,0x1 0x1798,人形獣帝ライスター,|Emperor Beast Listar,124,16,16,,
RoboDesc.opb,0xae39,0x1 0x17a4,"　完全無欠、無敵
の人形。
　超兵器ライオン
プレッシャーの破
壊力が極限まで上
昇。基本性能もあ
らゆる人形の中で
最高レベル。はか
りしれない力を持
つ。","　A flawless, unparalleled mech.
　The destructive power of the Super Weapon Lion Pressure has been pushed to the limit. It's basic performance also surpasses that of any other mech. The power it possesses is unfathomable.",114,176,16,,
RoboDesc.opb,0xaed8,0x1 0x17a8,"/c5ライオン/c3：スイッ
チで、歩く／走る
を切り替える。ラ
イオンハートを完
成させると変形。
/c5人型/c3：剣を振ると
ライオンソニック
を発射。スイッチ
をオンにすると剣
強化。回転レバー
でＬプレッシャー。","/c5Lion/c3: The switch toggles running on and off. Transform by completing the Lion Heart.
/c5Human Form/c3:
  Sword: Lion Sonic.
  Switch: Powers up sword.
  Spinner: Lion Pressure.",114,176,16,,
RoboDesc.opb,0xafab,0x1 0x17c0,蒸気人形ドーヴァー,Steam Mech Dover,-1,-1,16,,
RoboDesc.opb,0xafbe,0x1 0x17c4,蒸気人形ドーヴァー,|Steam Mech Dover,124,16,16,,
RoboDesc.opb,0xafd1,0x1 0x17d0,"　蒸気の力を利用
した人形。蒸気機
関車から人型へと
変形する。円工房
の人形の中では最
高のパワーを持ち、
/c5トンファー/c3を武器
とする。
　コクピットから
石炭を投入するこ
とで動作する。","　A steam-powered mech. It transforms from a steam train into a humanoid. Armed with /c5Tonfas/c3, it has the highest power amongst the Circle Workshop's mechs.
　It works by burning coal in the cockpit.",114,176,16,,"I think 'nightsticks' might make people think of the police, but it's probably a word people would recognise more than 'tonfas'."
RoboDesc.opb,0xb094,0x1 0x17d4,"/c5機関車/c3：火室に石
炭を入れると走る。
/c5人型/c3：バルブを閉
じた状態で火室に
石炭を入れると蒸
気がたまる。バル
ブを回すと蒸気が
流れる。左のバル
ブはトンファー。
右はスチームショ
ット。","/c5Train/c3: Place coal in the furnace to move.
/c5Human Form/c3: Place coal in the furnace with the valves shut to build steam, then open the valves.
  Left valve: Tonfas.
  Right valve: Steam Shot.",114,176,16,,
RoboDesc.opb,0xb15d,0x1 0x17ec,蒸気人形ドーヴァーＢ,Steam Mech Dover-B,-1,-1,16,,
RoboDesc.opb,0xb172,0x1 0x17f0,蒸気人形ドーヴァーＢ,|Steam Mech Dover-B,124,16,16,,
RoboDesc.opb,0xb187,0x1 0x17fc,"　蒸気人形の強化
型。スチームショ
ットの破壊力が向
上した。",　An enhanced version of the Steam Mech. The destructive power of the Steam Shot has been boosted.,114,176,16,,
RoboDesc.opb,0xb1c6,0x1 0x1800,"/c5機関車/c3：火室に石
炭を入れると走る。
/c5人型/c3：バルブを閉
じた状態で火室に
石炭を入れると蒸
気がたまる。バル
ブを回すと蒸気が
流れる。左のバル
ブはトンファー。
右はスチームショ
ット。","/c5Train/c3: Place coal in the furnace to move.
/c5Human Form/c3: Place coal in the furnace with the valves shut to build steam, then open the valves.
  Left valve: Tonfas.
  Right valve: Steam Shot.",114,176,16,,
RoboDesc.opb,0xb28f,0x1 0x1818,蒸気人形ドーヴァーＦ,Steam Mech Dover-F,-1,-1,16,,
RoboDesc.opb,0xb2a4,0x1 0x181c,蒸気人形ドーヴァーＦ,|Steam Mech Dover-F,124,16,16,,
RoboDesc.opb,0xb2b9,0x1 0x1828,"　蒸気人形の完成
形。とてつもない
パワーを持った人
形となった。",　The final version of the Steam Mech. It's become an immensely powerful mech.,114,176,16,,
RoboDesc.opb,0xb2fc,0x1 0x182c,"/c5機関車/c3：火室に石
炭を入れると走る。
/c5人型/c3：バルブを閉
じた状態で火室に
石炭を入れると蒸
気がたまる。バル
ブを回すと蒸気が
流れる。左のバル
ブはトンファー。
右はスチームショ
ット。","/c5Train/c3: Place coal in the firebox to move.
/c5Human Form/c3: Place coal in the firebox with the valves shut to build steam, then open the valves.
  Left valve: Nightsticks.
  Right valve: Steam Shot.",114,176,16,,
RoboDesc.opb,0xb3c5,0x1 0x1844,高速弓兵ジーガー,Quickdraw Archer Zieger,-1,-1,16,,
RoboDesc.opb,0xb3d6,0x1 0x1848,高速弓兵ジーガー,|Quickdraw Archer Zieger,124,16,16,,
RoboDesc.opb,0xb3e7,0x1 0x1854,"　/c5短弓/c3を持った人
形。長弓に比べ、
熱量の増加が少な
く連射が可能。輪
工房の技術協力に
より車への変形機
構が加わったが、
強度の問題により
一度の出撃で/c5３回
までしか人型に変
形できない/c3。","　A mech with a /c5Shortbow/c3, The amount of heat generated is smaller than that of a Longbow, allowing rapid firing. A car transformation mechanism has been added with the help of the Wheel Workshop's technology, however due to an issue with its strength, the /c5human transformation mechanism can only be used up to 3 times/c3 on a single outing.",114,176,16,,
